referrer,views_total,views_unique
github.com,422,57
Google,330,56
mathesar.org,163,49
wiki.mathesar.org,155,11
summerofcode.withgoogle.com,34,13
up-for-grabs.net,22,7
aritra8438.github.io,17,5
groups.google.com,15,2
news.ycombinator.com,11,10
DuckDuckGo,10,2
