referrer,views_total,views_unique
github.com,387,60
Google,266,60
wiki.mathesar.org,169,10
mathesar.org,120,45
summerofcode.withgoogle.com,57,18
DuckDuckGo,20,5
up-for-grabs.net,15,8
groups.google.com,12,1
news.ycombinator.com,10,9
in.search.yahoo.com,9,1
