url_path,views_total,views_unique
/centerofci/mathesar,674,370
/centerofci/mathesar/pulls,197,17
/centerofci/mathesar/issues,183,38
/centerofci/mathesar/blob/develop/CONTRIBUTING.md,54,20
/centerofci/mathesar/blob/develop/DEVELOPER_GUIDE.md,52,11
/centerofci/mathesar/tree/develop/mathesar_ui,51,12
/centerofci/mathesar/issues/2917,45,14
/centerofci/mathesar/issues/2857,42,13
/centerofci/mathesar/pull/2912,36,2
/centerofci/mathesar/pull/2932,34,2
