referrer,views_total,views_unique
github.com,1488,103
Google,355,55
mathesar.org,188,56
docs.mathesar.org,139,30
svelte.dev,119,64
news.ycombinator.com,59,29
mail.google.com,40,5
Bing,31,3
up-for-grabs.net,28,8
com.google.android.gm,27,3
