referrer,views_total,views_unique
github.com,443,66
Google,357,62
mathesar.org,171,49
wiki.mathesar.org,171,13
summerofcode.withgoogle.com,37,13
docs.mathesar.org,24,6
up-for-grabs.net,21,7
groups.google.com,15,2
news.ycombinator.com,13,12
aritra8438.github.io,12,4
