referrer,views_total,views_unique
github.com,514,78
Google,305,46
mathesar.org,293,60
wiki.mathesar.org,80,14
summerofcode.withgoogle.com,44,15
news.ycombinator.com,31,16
docs.mathesar.org,26,5
up-for-grabs.net,25,7
groups.google.com,15,2
madewithsvelte.com,12,1
